batch,gen_passage_id,seed_passage_id,novel,meaningful,pragmatic,annotator_id,gen_source,ppl,WQRM_score,ai_likelihood
1,16897_human,16897,0.0,,,9.0,human,4333.769563458716,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,4333.769563458716,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,20.0,human,51.53736547114687,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,9.0,human,51.53736547114687,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,51.53736547114687,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,20.0,human,38.99412794315431,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,9.0,human,38.99412794315431,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,38.99412794315431,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,20.0,human,485.773228406534,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,9.0,human,485.773228406534,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,485.773228406534,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,20.0,human,48.54552121383777,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,9.0,human,48.54552121383777,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,48.54552121383777,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,20.0,human,35.642528932679376,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,9.0,human,35.642528932679376,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,35.642528932679376,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,9.0,human,6444.362439130568,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,20.0,human,6444.362439130568,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,21.0,human,6444.362439130568,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,0.0,20.0,human,3838.431163060847,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,9.0,human,3838.431163060847,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,21.0,human,3838.431163060847,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,21.0,human,55283.05641696926,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,9.0,human,55283.05641696926,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,20.0,human,55283.05641696926,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,20.0,human,51191.77750041968,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,9.0,human,51191.77750041968,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,51191.77750041968,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,20.0,human,79.27293738722554,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,9.0,human,79.27293738722554,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,79.27293738722554,8.509995460510254,0.000136031044854
1,16897_human,16897,1.0,1.0,1.0,9.0,human,1240632.4293907862,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,20.0,human,1240632.4293907862,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,21.0,human,1240632.4293907862,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,9.0,human,431.76407799482257,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,431.76407799482257,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,20.0,human,18383.617373582743,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,9.0,human,18383.617373582743,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,18383.617373582743,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,21.0,human,31123.748499797817,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,9.0,human,31123.748499797817,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,20.0,human,31123.748499797817,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,9.0,human,2490.888355112006,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,20.0,human,2490.888355112006,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,21.0,human,2490.888355112006,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,20.0,human,286.7951667224865,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,9.0,human,286.7951667224865,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,286.7951667224865,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,9.0,human,10297.638683565645,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,20.0,human,10297.638683565645,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,21.0,human,10297.638683565645,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,21.0,human,795.193766249938,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,0.0,9.0,human,795.193766249938,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,0.0,20.0,human,795.193766249938,8.509995460510254,0.000136031044854
1,16897_human,16897,1.0,1.0,1.0,9.0,human,24677.05463176652,8.509995460510254,0.000136031044854
1,16897_human,16897,1.0,1.0,1.0,21.0,human,24677.05463176652,8.509995460510254,0.000136031044854
1,16897_human,16897,1.0,1.0,1.0,20.0,human,24677.05463176652,8.509995460510254,0.000136031044854
1,16897_human,16897,1.0,1.0,1.0,9.0,human,26009.44642090332,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,20.0,human,26009.44642090332,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,21.0,human,26009.44642090332,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,20.0,human,196.39829584703463,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,9.0,human,196.39829584703463,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,196.39829584703463,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,20.0,human,130.96175985537658,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,9.0,human,130.96175985537658,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,130.96175985537658,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,20.0,human,23518.75855248904,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,0.0,9.0,human,23518.75855248904,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,21.0,human,23518.75855248904,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,20.0,human,48254.94019613495,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,48254.94019613495,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,20.0,human,110994.6177541592,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,110994.6177541592,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,20.0,human,43931.41222390661,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,21.0,human,43931.41222390661,8.509995460510254,0.000136031044854
1,16897_human,16897,1.0,1.0,1.0,9.0,human,43931.41222390661,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,9.0,human,468531.4307378792,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,468531.4307378792,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,20.0,human,1394.976524941505,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,1394.976524941505,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,20.0,human,53.11473461877366,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,9.0,human,53.11473461877366,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,53.11473461877366,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,20.0,human,72.45681875807966,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,9.0,human,72.45681875807966,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,72.45681875807966,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,20.0,human,1233.5040750845878,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,9.0,human,1233.5040750845878,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,1233.5040750845878,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,20.0,human,93007.11974584576,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,9.0,human,93007.11974584576,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,93007.11974584576,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,9.0,human,204190.16690050904,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,204190.16690050904,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,20.0,human,3384.7333362350582,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,9.0,human,3384.7333362350582,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,21.0,human,3384.7333362350582,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,,,21.0,human,14855.536676950514,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,21.0,human,58403.99280339126,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,20.0,human,58403.99280339126,8.509995460510254,0.000136031044854
1,16897_human,16897,0.0,1.0,1.0,9.0,human,58403.99280339126,8.509995460510254,0.000136031044854
1,17142_human,17142,0.0,,,9.0,human,230.5353929922908,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,230.5353929922908,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,230.5353929922908,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,127.72022338267728,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,127.72022338267728,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,127.72022338267728,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,189.948960406984,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,189.948960406984,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,189.948960406984,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,45.4369735168746,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,45.4369735168746,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,45.4369735168746,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,21.0,human,1088.1355568794463,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,20.0,human,1088.1355568794463,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,9.0,human,1088.1355568794463,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,20.0,human,10477.241883311535,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,1.0,1.0,1.0,9.0,human,10477.241883311535,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,21.0,human,10477.241883311535,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,256.2582035782499,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,256.2582035782499,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,256.2582035782499,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,9.0,human,5456.448001620261,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,20.0,human,5456.448001620261,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,21.0,human,5456.448001620261,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,896.7215818236513,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,896.7215818236513,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,896.7215818236513,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,45.46260794025335,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,45.46260794025335,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,45.46260794025335,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,1.0,1.0,1.0,20.0,human,528.4934943398262,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,21.0,human,528.4934943398262,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,1.0,1.0,1.0,9.0,human,528.4934943398262,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,83.28502963362506,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,83.28502963362506,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,83.28502963362506,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,1552.1655541687217,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,1552.1655541687217,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,1552.1655541687217,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,443.3247442651534,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,443.3247442651534,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,1.0,1.0,1.0,9.0,human,11685.890964738686,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,20.0,human,11685.890964738686,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,21.0,human,11685.890964738686,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,46223.81852981757,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,46223.81852981757,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,46223.81852981757,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,2780.2126902426444,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,2780.2126902426444,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,2780.2126902426444,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,21.0,human,837.9115831703663,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,1.0,1.0,1.0,9.0,human,837.9115831703663,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,20.0,human,837.9115831703663,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,1.0,1.0,1.0,20.0,human,3872.981565522909,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,9.0,human,3872.981565522909,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,21.0,human,3872.981565522909,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,21.0,human,1080.2685048794772,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,1.0,1.0,1.0,9.0,human,1080.2685048794772,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,20.0,human,1080.2685048794772,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,540.0458983137881,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,540.0458983137881,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,540.0458983137881,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,866.8568718350323,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,866.8568718350323,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,866.8568718350323,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,47.300995381715936,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,47.300995381715936,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,47.300995381715936,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,25.40721741562054,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,25.40721741562054,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,25.40721741562054,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,45.97416323158862,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,45.97416323158862,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,45.97416323158862,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,92054.36284223745,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,92054.36284223745,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,8.068699598671142,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,8.068699598671142,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,8.068699598671142,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,9.0,human,495.2242749334533,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,21.0,human,495.2242749334533,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,20.0,human,495.2242749334533,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,83.51760081976732,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,83.51760081976732,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,83.51760081976732,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,628.0487325290433,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,628.0487325290433,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,628.0487325290433,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,21.0,human,20024.95418328162,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,9.0,human,20024.95418328162,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,20.0,human,20024.95418328162,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,9.0,human,159.79150148783296,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,20.0,human,159.79150148783296,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,21.0,human,159.79150148783296,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,1.0,1.0,1.0,20.0,human,55.90420374238548,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,21.0,human,55.90420374238548,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,9.0,human,55.90420374238548,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,1249.4128433923263,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,1249.4128433923263,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,1249.4128433923263,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,556.2644972881725,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,556.2644972881725,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,556.2644972881725,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,3047.781407140325,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,3047.781407140325,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,3047.781407140325,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,20.0,human,157.49759740090994,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,21.0,human,157.49759740090994,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,9.0,human,157.49759740090994,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,1273.2963250717771,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,1273.2963250717771,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,1273.2963250717771,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,23.962248382637167,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,23.962248382637167,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,23.962248382637167,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,127.93426993620253,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,127.93426993620253,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,127.93426993620253,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,21.0,human,96846.7238822327,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,20.0,human,96846.7238822327,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,0.0,9.0,human,96846.7238822327,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,9.0,human,66.43730676570559,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,20.0,human,66.43730676570559,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,1.0,21.0,human,66.43730676570559,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,1.0,1.0,1.0,20.0,human,30527.19562231235,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,1.0,1.0,1.0,9.0,human,30527.19562231235,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,1.0,0.0,21.0,human,30527.19562231235,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,9.0,human,145.180084294351,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,20.0,human,145.180084294351,8.620614051818848,5.828009711371528e-06
1,17142_human,17142,0.0,,,21.0,human,145.180084294351,8.620614051818848,5.828009711371528e-06
1,17303_olmo1,17303,0.0,1.0,1.0,9.0,olmo1,248.53038849950696,6.686119079589844,1.0
1,17303_olmo1,17303,0.0,1.0,1.0,21.0,olmo1,248.53038849950696,6.686119079589844,1.0
1,17303_olmo1,17303,0.0,1.0,1.0,20.0,olmo1,248.53038849950696,6.686119079589844,1.0
1,17303_olmo1,17303,0.0,,,20.0,olmo1,2248.4054360200057,6.686119079589844,1.0
1,17303_olmo1,17303,0.0,,,21.0,olmo1,2248.4054360200057,6.686119079589844,1.0
1,17303_olmo1,17303,0.0,,,9.0,olmo1,2248.4054360200057,6.686119079589844,1.0
1,17303_olmo1,17303,0.0,,,20.0,olmo1,87.016071149041,6.686119079589844,1.0
1,17303_olmo1,17303,0.0,,,21.0,olmo1,87.016071149041,6.686119079589844,1.0
1,17303_olmo1,17303,0.0,,,9.0,olmo1,87.016071149041,6.686119079589844,1.0
1,17303_olmo1,17303,0.0,,,20.0,olmo1,201.8757173493013,6.686119079589844,1.0
1,17303_olmo1,17303,0.0,,,21.0,olmo1,201.8757173493013,6.686119079589844,1.0
1,17303_olmo1,17303,0.0,,,9.0,olmo1,201.8757173493013,6.686119079589844,1.0
1,17303_olmo1,17303,0.0,,,21.0,olmo1,2834.0518674523887,6.686119079589844,1.0
1,17303_olmo1,17303,0.0,,,9.0,olmo1,2834.0518674523887,6.686119079589844,1.0
1,17303_olmo1,17303,0.0,1.0,1.0,20.0,olmo1,1326.7157162063224,6.686119079589844,1.0
1,17303_olmo1,17303,0.0,1.0,1.0,21.0,olmo1,1326.7157162063224,6.686119079589844,1.0
1,17303_olmo1,17303,0.0,1.0,1.0,9.0,olmo1,1326.7157162063224,6.686119079589844,1.0
